Price,Vol.,SN&P Adjusted,DXY Adjusted,GOLD Adjusted,ETH Price,ETH Vol.,OIL Price Adjusted,Days from the last halving,TV2,TV
3958,326.71,2697.2,94.904,1238.55,110.09,2.48,53.25,878,3897.0,1
25591,68.38,4362.6,102.542,1957.65,1666.96,397.4,70.62,1130,25129.0,1
28857,58.94,4084.7,102.404,2016.54,1896.48,658.63,71.34,1090,29513.0,0
19162,294.66,3647.4,109.993,1656.66,1299.76,525.54,85.05,893,19042.0,0
7400,140.37,2702.4,93.719,1301.48,557.98,1.06,68.21,690,7467.0,1
5158,784.62,2873.3,97.302,1304.13,175.09,10.82,63.98,1004,5245.0,0
14828,160.73,3484.3,90.924,1951.51,435.4,7.78,37.14,180,15577.0,0
5022,943.49,2882.0,97.513,1292.6,164.36,11.11,63.58,1006,5307.0,0
28307,100.55,4367.2,102.127,1935.91,1791.61,359.77,70.5,1135,26845.0,0
30166,20.05,4397.4,99.456,1924.28,1862.91,145.47,73.86,1154,30288.0,0
29027,43.87,4077.4,104.173,1852.73,1792.68,658.23,115.07,747,28601.0,0
8658,1.18,3001.9,97.179,1504.73,181.49,16.19,56.66,1203,7422.0,0
23303,138.84,4079.2,106.043,1765.22,1680.0,822.23,98.62,811,23634.0,0
8063,154.36,2711.4,94.09,1291.0,668.97,953.69,71.49,677,8344.0,0
6603,9.42,2907.5,96.035,1192.09,231.87,8.9,73.25,812,6636.0,0
56207,216.81,4170.8,90.152,1776.31,2237.17,2.76,63.13,342,60041.0,0
3990,2.83,2800.5,96.59,1313.38,136.42,10.18,59.04,986,3982.0,0
8818,1.17,3280.7,98.593,1556.19,166.45,16.66,57.81,1285,8829.0,1
9199,810.89,2969.8,97.302,1709.25,208.18,10.28,32.81,16,8842.0,0
11330,162.11,2675.8,91.884,1320.01,850.24,466.38,62.57,604,11416.0,0
7685,966.95,2762.6,96.372,1325.28,241.26,11.39,53.48,1060,8124.0,1
46992,61.68,4513.8,93.275,1810.17,3225.67,966.58,69.21,476,48777.0,0
3802,488.7,2474.3,95.796,1284.92,152.86,4.92,47.96,909,3780.0,0
1049,39.55,2290.2,100.034,1233.72,11.41,116.31,52.17,213,1024.0,0
7035,810.1,2830.9,99.048,1684.69,170.63,20.05,18.27,1378,7085.0,1
11298,65.81,3458.1,92.708,1929.43,370.16,7.17,40.6,152,11054.0,0
71630,105.78,5197.4,103.902,2338.89,3694.93,538.85,86.43,1428,69360.0,0
56882,73.66,4560.0,95.955,1773.78,4628.9,973.46,66.18,568,57794.0,0
10178,206.44,2725.1,88.927,1347.86,937.5,662.76,61.68,587,10037.0,1
37287,50.35,4470.4,96.544,1804.4,2692.8,549.27,90.27,633,36890.0,1
966,127.05,2335.7,96.649,1244.17,50.75,1.15,47.97,259,939.0,1
16601,229.59,3998.7,104.756,1754.96,1203.77,544.83,77.95,927,16623.0,0
20361,468.76,3908.7,102.897,1830.89,1438.5,764.77,75.72,1032,21710.0,0
893,58.87,2266.7,100.058,1208.81,10.5,105.21,53.18,199,921.0,0
25929,56.24,4349.3,101.676,1943.33,1739.6,303.23,69.42,1128,25906.0,0
6190,3.66,2826.6,94.906,1194.03,278.19,5.96,67.04,766,6255.0,0
33543,27.41,4300.7,91.851,1776.6,2109.11,1.71,75.23,416,35026.0,0
6435,130.16,2722.0,94.738,1200.65,212.79,17.81,59.93,856,6446.0,0
9318,85.89,2600.4,88.576,1288.22,464.0,589.72,58.95,505,8754.0,1
55948,110.69,4068.3,90.911,1737.28,1961.46,2.3,59.77,331,57996.0,0
28173,77.32,4072.6,101.796,2020.35,1908.96,583.84,80.61,1059,28164.0,0
8034,1.11,2901.5,100.065,1674.23,199.16,24.76,41.28,1338,8887.0,0
6596,9.18,2869.3,96.151,1202.86,225.18,8.2,74.34,819,6639.0,0
32298,64.87,4350.1,93.124,1806.69,2024.58,1.02,71.91,437,32131.0,1
34665,119.25,4257.0,92.81,1775.18,1989.14,1.64,73.3,409,33674.0,1
7210,795.09,3227.2,98.201,1511.55,125.93,15.55,61.68,1265,7224.0,0
48366,62.54,4606.5,95.672,1770.18,3861.55,577.61,70.73,582,46703.0,1
10380,608.37,2945.2,98.175,1445.31,216.37,7.09,53.95,1118,10082.0,1
46430,41.06,4758.2,96.335,1800.85,3764.24,338.51,76.08,602,47311.0,0
29173,67.41,4505.8,102.34,1933.56,1840.21,272.7,79.49,1178,29712.0,0
6565,222.0,2575.6,90.375,1276.14,296.18,1.16,56.74,489,7129.0,1
13886,82.37,2769.6,89.227,1338.4,1257.2,732.33,64.3,552,13535.0,1
35595,137.48,4164.4,92.667,1763.34,2243.86,1.42,71.64,405,35513.0,0
22354,344.63,3995.2,104.276,1854.97,1568.89,783.74,79.68,1026,23465.0,0
25834,78.71,4456.8,105.325,1913.26,1592.5,354.59,88.84,1219,25166.0,0
29234,25.72,4127.2,101.399,1989.65,1907.8,193.47,76.78,1083,29321.0,0
10126,113.9,3329.3,93.501,1931.26,337.46,18.98,36.76,120,10376.0,0
16228,79.01,2727.9,89.185,1320.21,1115.8,699.39,61.44,547,17172.0,0
63849,149.48,5107.9,105.832,2343.43,3004.44,1.06,85.66,1433,67151.0,1
7965,958.81,2831.3,96.435,1277.74,250.72,12.38,63.1,1045,8157.0,1
11467,163.49,2846.2,88.578,1350.14,1114.8,370.17,66.14,567,11118.0,0
25844,83.57,4291.7,101.838,1960.6,1751.56,696.59,70.17,1125,26479.0,0
10303,930.05,2825.5,98.571,1523.2,187.8,14.03,54.47,1132,10049.0,1
29890,79.22,4351.8,103.008,1913.52,1872.32,438.75,69.51,1137,29996.0,1
24302,312.64,4047.9,104.995,1841.59,1681.52,427.0,76.67,1014,24631.0,0
4611,71.37,2543.8,93.414,1276.03,309.82,363.24,49.29,456,4435.0,0
43927,29.53,4682.1,102.284,2045.5,2221.4,216.41,73.81,1336,43967.0,0
8063,731.03,2963.7,97.786,1505.8,164.56,11.97,56.41,1174,8432.0,0
43968,44.5,4736.8,100.654,2052.98,2324.23,620.73,73.56,1320,43865.0,0
4573,160.77,2473.8,94.568,1324.97,345.0,1.08,47.29,420,4921.0,1
10845,956.52,3008.8,97.7,1414.08,228.49,14.59,59.58,1101,10200.0,1
1801,94.62,2356.2,93.464,1260.74,89.67,174.84,49.07,312,1729.0,0
8641,599.06,3318.9,97.786,1561.58,166.87,11.3,58.73,1290,8706.0,0
6800,1.74,2455.8,100.286,1613.79,141.3,29.42,25.32,1363,6638.0,1
6427,115.87,2764.2,95.25,1209.6,213.21,10.44,60.19,854,6412.0,0
46426,180.07,4129.6,90.488,1842.19,3582.12,2.28,65.37,370,46708.0,1
9253,453.83,3127.7,92.91,1807.78,240.5,7.07,40.29,64,9243.0,0
42581,49.84,4781.0,101.891,2066.04,2344.47,626.91,71.77,1326,43446.0,0
55646,117.51,4150.5,89.749,1769.31,2160.63,1.9,63.38,343,56207.0,1
6152,298.82,2825.8,94.872,1211.3,331.81,1.74,67.63,762,6538.0,1
8693,149.8,2717.4,93.382,1318.22,729.37,1.01,70.7,673,8459.0,0
42275,467.83,4474.6,103.526,1945.85,3193.93,654.82,98.26,697,43448.0,0
36845,118.42,3749.6,90.57,1826.59,1171.68,2.85,52.36,249,39175.0,1
12541,847.84,2963.4,97.649,1397.9,307.41,9.13,57.83,1095,12252.0,1
2403,109.52,2435.8,92.273,1220.0,223.92,1.09,45.49,368,2324.0,0
8647,15.43,2766.1,96.095,1279.6,268.61,22.33,58.81,1054,8716.0,0
1147,97.88,2361.0,98.606,1207.58,16.51,562.05,50.28,242,1232.0,1
53783,75.68,4383.7,94.024,1755.29,3586.0,826.29,78.3,514,55323.0,1
19152,180.79,3594.5,89.614,1807.51,605.03,41.11,44.91,197,18379.0,0
3780,450.32,2444.0,95.882,1293.99,146.94,4.02,47.09,908,3873.0,0
20577,169.39,3636.9,106.594,1839.35,1128.39,2.42,108.94,769,18986.0,1
3425,71.0,2437.8,92.613,1286.9,295.97,543.93,48.59,397,3348.0,0
10520,578.29,2914.1,97.344,1440.7,216.54,7.56,55.66,1119,10380.0,0
5245,928.23,2880.8,96.952,1297.41,179.16,14.83,64.4,1003,5173.0,0
26515,35.86,4407.4,102.334,1957.36,1727.79,227.93,71.78,1132,26341.0,0
19317,291.43,3944.8,112.962,1707.28,1634.85,772.84,83.54,850,19281.0,0
20879,205.8,3947.7,101.721,1920.21,1552.69,411.43,79.78,979,20958.0,1
63216,76.97,4139.8,90.337,1763.21,2514.22,1.91,63.46,339,62980.0,0
66855,77.47,5128.2,102.772,2159.16,3869.69,568.32,78.93,1396,66080.0,1
63597,53.53,4672.9,96.232,1862.46,4562.98,495.96,80.88,553,65508.0,0
11333,530.95,3220.3,92.709,1975.89,346.51,8.69,40.27,81,11096.0,0
7842,786.5,3263.7,99.406,1552.37,137.92,11.38,59.56,1279,8059.0,0
19548,248.4,3638.7,111.359,1649.94,1331.12,498.15,85.46,889,19261.0,0
39935,46.3,4869.3,103.234,2019.75,2217.71,344.11,77.36,1354,40086.0,0
29798,135.09,4073.8,103.881,1845.55,1818.07,1.29,115.26,751,31793.0,0
3611,558.02,2748.6,96.152,1306.19,122.22,6.17,53.9,949,3632.0,0
8264,326.53,2741.5,92.007,1316.26,610.13,991.89,61.19,614,8210.0,1
1249,42.61,2344.5,95.868,1284.5,53.33,186.86,49.62,288,1240.0,0
5830,920.61,2929.2,95.738,1279.19,163.68,10.23,61.94,1029,5766.0,1
10620,95.33,3361.4,92.486,1905.05,353.07,7.93,38.72,143,10776.0,0
42388,69.95,4401.4,99.436,1859.96,2927.63,607.93,93.1,641,43521.0,0
8952,147.54,2658.0,94.279,1325.0,644.13,859.64,68.64,653,8806.0,0
30267,58.71,4328.1,102.654,1922.85,1859.0,479.76,69.37,1141,30465.0,0
33000,243.09,3830.4,90.145,1852.55,1234.58,2.94,52.27,256,30842.0,1
20769,427.99,3824.1,108.092,1664.49,1566.16,1.43,87.91,898,20082.0,1
3837,571.04,2650.0,95.478,1222.37,110.08,5.09,51.63,870,4062.0,1
6597,96.5,2566.6,89.968,1280.71,334.28,854.09,55.7,493,6522.0,1
17796,318.98,3965.7,103.586,1807.27,1307.3,614.31,77.27,947,17778.0,1
27813,44.3,4113.9,101.725,1982.89,1873.95,351.72,77.87,1076,27264.0,1
4360,67.49,2508.0,92.697,1279.45,303.44,459.21,51.67,448,4172.0,0
9723,1.03,2984.2,98.418,1426.8,210.95,13.51,56.78,1103,9424.0,1
30085,23.32,4535.8,101.544,1960.23,1888.85,164.31,77.07,1168,29788.0,0
37224,64.84,4221.5,98.396,1907.55,2578.15,636.5,92.1,653,38248.0,1
47758,31.2,5000.3,104.047,2024.16,2500.28,194.43,76.84,1370,47127.0,1
9135,381.73,3047.8,92.788,1781.66,225.63,5.6,39.27,50,9185.0,0
6635,9.34,2907.5,96.035,1192.09,232.8,8.74,73.25,813,6603.0,0
52117,26.89,4999.5,104.182,2013.1,2880.1,391.11,79.19,1378,51646.0,0
27462,110.36,3909.2,101.545,1977.22,1749.26,602.3,69.26,1047,28310.0,1
19802,315.59,3837.1,111.656,1674.94,1434.01,829.01,85.11,858,19701.0,0
26920,26.35,4099.1,103.385,2011.15,1799.36,229.74,70.04,1098,26777.0,0
3542,563.31,2647.6,96.659,1281.49,117.52,3.93,53.65,925,3677.0,0
8607,468.34,3281.5,96.588,1570.65,167.9,9.82,54.19,1296,8341.0,0
17225,261.64,3935.8,104.127,1789.23,1280.29,447.07,72.06,941,16835.0,0
3857,3.82,2783.0,96.77,1287.43,136.82,16.74,56.56,969,3715.0,0
3850,748.76,2408.6,96.408,1256.01,108.18,5.18,45.59,895,4076.0,1
997,62.13,2311.1,99.525,1234.12,11.3,141.08,53.86,216,979.0,1
9059,1.41,2938.6,97.359,1726.34,198.75,14.36,33.92,10,9512.0,0
22157,251.01,3705.7,104.549,1808.1,1210.84,3.27,118.93,764,22448.0,1
7606,237.69,2805.8,93.191,1216.05,420.3,1.64,67.66,753,7729.0,1
6724,232.48,2855.9,94.399,1211.02,378.25,1.63,69.17,759,6943.0,0
9137,257.91,2779.3,92.439,1323.05,697.04,664.59,61.36,611,9529.0,1
10218,497.77,2864.7,98.327,1514.15,184.81,8.78,54.87,1134,10335.0,0
6154,133.42,2699.4,94.626,1252.02,442.16,2.02,72.76,718,6082.0,0
29178,55.73,4541.3,101.399,1954.51,1850.04,297.13,78.74,1169,30085.0,0
11889,564.11,3335.4,93.025,2027.77,395.53,8.01,41.94,91,11681.0,0
26909,42.24,4274.9,106.53,1848.31,1667.72,273.45,90.79,1236,27022.0,0
41503,268.28,4390.6,103.753,1949.84,3102.01,427.14,102.56,708,40803.0,0
35813,71.07,4525.5,103.304,1998.37,1934.62,527.41,77.77,1289,37454.0,0
16795,192.91,3944.8,106.632,1770.69,1256.29,602.58,88.96,915,17049.0,1
19154,242.18,3573.9,110.453,1672.51,1294.57,418.57,87.27,884,19059.0,0
8706,975.01,3318.9,97.786,1556.61,166.92,15.84,59.27,1289,8916.0,0
8124,739.45,2728.8,96.004,1325.17,250.37,9.23,53.25,1059,8728.0,0
29641,85.73,4072.6,101.668,1989.65,1910.36,457.41,79.74,1064,28326.0,0
6251,3.26,2886.2,95.985,1200.93,196.24,7.49,68.91,800,6500.0,0
20206,347.23,3698.2,106.826,1629.15,1531.08,631.9,88.17,906,20154.0,0
3667,49.66,2496.5,92.82,1297.38,282.0,687.97,50.66,442,3788.0,1
8271,1.04,2776.7,96.588,1288.85,254.52,15.52,56.59,1055,8647.0,0
5726,53.23,2565.9,91.501,1273.35,293.49,245.78,53.9,476,5764.0,0
58093,67.83,3886.8,91.212,1744.74,1804.6,27.03,61.42,313,58088.0,0
28456,38.09,4056.2,101.171,1967.9,1820.78,283.39,75.67,1055,28473.0,0
27936,52.51,4219.6,105.569,1832.26,1645.62,238.24,82.79,1243,27410.0,0
31840,76.95,4340.7,92.898,1829.19,1917.21,645.06,71.65,430,32820.0,0
19415,113.5,3620.7,111.909,1694.52,1315.05,227.7,92.64,880,19531.0,0
31367,94.01,4109.2,103.599,1841.0,1859.99,939.37,118.5,756,29913.0,0
4296,414.46,2722.9,95.247,1223.99,117.85,4.0,51.45,873,4265.0,1
21365,480.37,4022.9,114.02,1716.05,1718.81,969.87,86.79,851,19317.0,0
16699,114.89,3936.0,105.239,1749.74,1217.65,225.46,80.08,922,16638.0,0
26339,27.31,4407.4,102.334,1957.36,1720.98,167.46,71.47,1133,26515.0,0
20249,322.16,4057.7,109.528,1736.86,1508.08,1.34,93.06,837,21565.0,0
11192,361.8,2778.4,89.797,1327.73,1017.5,2.4,63.97,557,11362.0,1
7080,524.56,3156.5,97.45,1475.81,142.03,11.15,60.07,1253,7255.0,0
24573,523.85,4047.9,104.995,1841.59,1693.96,617.21,76.34,1012,23539.0,1
26366,50.8,4238.6,106.606,1874.7,1598.49,307.59,93.68,1234,26218.0,0
16777,164.49,3827.9,104.312,1792.34,1187.18,363.23,74.45,950,16629.0,1
1180,33.18,2350.7,96.591,1254.05,44.51,363.84,52.24,273,1190.0,0
40090,25.78,4327.2,99.024,1897.87,2763.81,377.08,91.07,649,40000.0,0
5766,1.04,2929.2,95.738,1279.19,167.86,10.23,61.94,1028,5493.0,0
7646,121.18,2718.7,94.055,1293.14,591.3,808.42,65.81,693,7530.0,0
33382,193.54,4208.4,92.518,1892.82,2510.65,75.18,70.05,393,33578.0,1
43299,45.23,4887.4,103.215,2031.75,2317.79,318.84,76.78,1358,42030.0,0
7027,177.64,2827.4,93.984,1213.43,408.85,1.02,68.49,757,7014.0,1
3823,1.61,2787.4,96.606,1293.56,132.76,11.29,55.8,966,3821.0,0
69664,94.05,5229.2,104.764,2250.36,3502.82,422.72,83.71,1421,71332.0,0
6959,159.69,2585.7,91.915,1281.55,296.9,557.78,57.35,485,7389.0,0
6398,189.33,2718.0,94.643,1253.0,452.67,1.82,74.15,721,6213.0,1
8543,683.44,2855.8,100.155,1585.12,217.52,16.34,44.76,1330,8697.0,0
49254,49.32,4406.8,92.859,1780.87,3238.7,747.65,62.32,468,48875.0,0
59717,44.53,4694.2,96.467,1844.6,4408.85,462.99,76.1,558,58083.0,0
8208,489.4,2995.3,97.256,1484.5,174.18,9.24,53.31,1199,8223.0,1
3422,639.33,2623.1,94.516,1248.1,93.27,7.73,52.61,881,3508.0,1
60367,73.93,4684.4,96.272,1866.96,4290.88,664.94,78.36,555,60089.0,1
3915,1.89,2722.3,97.186,1298.39,135.72,9.21,56.07,974,3944.0,0
8873,395.67,2612.7,93.969,1323.33,617.36,2.72,68.05,655,9645.0,1
3348,97.06,2462.1,92.545,1277.55,293.99,1.4,49.56,396,3429.0,0
939,132.6,2335.7,96.649,1244.17,54.01,1.64,47.97,258,1035.0,0
9733,106.9,2598.9,88.801,1294.5,473.44,671.2,58.11,506,9318.0,1
21081,275.76,3885.5,101.028,1931.39,1551.62,329.04,80.61,983,20670.0,0
7361,983.94,2663.3,99.368,1646.52,173.0,24.31,25.09,1369,7185.0,0
43005,14.57,4908.0,104.319,2038.59,2296.5,137.8,72.28,1363,43194.0,0
1188,92.36,2348.9,96.677,1251.8,43.11,649.41,51.7,271,1129.0,0
60582,88.47,4562.8,96.424,1798.62,4284.9,865.8,82.81,535,58438.0,1
17172,83.93,2727.9,89.185,1320.21,1004.3,447.26,61.44,546,16954.0,1
3990,2.62,2822.0,96.733,1303.7,137.92,12.87,59.09,982,3981.0,0
5688,101.64,2552.1,93.051,1304.88,337.23,875.27,51.45,463,5824.0,1
27910,30.94,4069.8,101.448,2008.02,1863.46,298.77,80.7,1061,28036.0,0
8736,601.16,3075.8,96.891,1455.9,185.09,10.26,56.86,1220,9036.0,0
9854,781.22,3317.8,103.582,1572.3,222.95,16.5,49.57,1311,10151.0,0
35468,288.86,4067.9,101.503,1882.96,2636.03,458.05,109.77,726,36009.0,0
5298,1.03,2917.6,96.509,1286.25,157.97,11.52,63.3,1021,5209.0,1
29913,30.33,4098.7,103.832,1850.77,1806.71,437.73,118.87,755,29864.0,0
8699,233.94,2532.7,88.833,1316.69,877.85,923.81,59.2,580,8164.0,1
29996,143.49,4360.1,102.548,1932.26,1889.87,653.63,72.53,1136,28307.0,1
26302,38.2,4302.7,105.933,1915.66,1588.62,191.41,89.68,1232,26251.0,0
3875,2.6,2739.1,97.379,1285.74,136.93,13.29,56.66,971,3863.0,0
1008,39.54,2322.2,98.823,1228.61,12.96,613.95,53.2,220,995.0,0
8006,137.51,2721.9,94.401,1291.32,642.17,928.09,72.13,682,8403.0,0
56955,100.37,4672.8,96.513,1858.46,4001.87,792.38,79.01,556,60367.0,0
13061,89.47,3364.9,91.792,1901.69,394.11,9.06,38.56,168,13032.0,0
6362,180.67,2791.7,94.593,1241.52,450.81,916.02,71.01,736,6254.0,0
5046,952.18,2883.0,96.952,1291.7,165.55,10.37,63.08,1001,5010.0,0
8201,348.02,2750.0,92.647,1314.0,536.72,2.56,62.34,617,7874.0,1
26863,33.66,4312.0,106.354,1931.7,1552.17,208.91,87.69,1250,26761.0,0
11735,570.83,3317.4,93.316,2040.4,400.79,8.74,42.19,86,11184.0,0
16831,132.89,3797.0,102.98,1797.91,1218.69,256.52,79.34,958,16837.0,0
64278,80.16,4496.4,95.063,1768.87,3876.78,488.6,82.96,526,62056.0,0
29909,34.96,4557.5,101.096,1976.74,1888.65,244.92,75.35,1164,29866.0,0
44614,112.84,4429.1,92.233,1762.69,3158.0,64.84,68.28,453,42795.0,1
11327,560.59,3468.3,93.874,1929.2,383.11,7.03,43.04,108,11462.0,0
13797,102.75,3233.9,90.609,1877.95,386.42,6.42,35.79,173,13559.0,0
19411,581.19,3640.6,112.253,1659.44,1337.37,1.08,82.15,870,19081.0,0
39168,74.81,4384.8,92.695,1813.39,2608.04,970.67,71.26,448,39878.0,1
20222,374.22,3912.2,112.202,1695.8,1637.92,858.28,88.48,856,20175.0,1
19176,82.45,3633.4,90.727,1839.03,591.09,2.03,46.57,216,18808.0,1
914,11.05,2291.6,100.281,1191.6,10.46,38.28,53.17,204,918.0,0
7156,468.74,3216.0,97.442,1478.2,127.61,9.64,60.44,1260,7196.0,0
20444,136.27,3636.9,106.594,1839.35,1086.47,1.45,109.56,767,20386.0,1
10326,66.12,3310.5,93.644,1941.5,365.71,10.38,37.33,125,10441.0,0
46856,36.93,4600.2,94.846,1797.68,3959.83,475.86,70.86,586,46172.0,1
22832,339.62,4015.6,103.535,1922.52,1566.5,630.55,77.9,994,23753.0,1
9806,1.42,2902.9,97.115,1702.65,211.45,23.08,24.74,1399,9979.0,1
6006,112.94,2567.6,92.537,1280.72,299.23,368.61,51.47,469,5993.0,1
4004,529.89,2474.3,95.796,1284.92,154.96,4.23,47.96,911,3785.0,0
7363,106.6,2576.8,91.76,1269.85,299.48,463.88,55.64,483,7152.0,0
3459,451.66,2696.9,95.641,1318.0,107.62,5.01,55.26,939,3502.0,0
30617,28.82,4422.4,101.95,1919.57,1937.57,283.61,70.64,1147,30586.0,0
21834,297.12,4022.9,114.02,1716.05,1766.93,467.42,86.79,853,21650.0,0
57059,68.74,3992.8,90.905,1728.84,2008.59,2.01,61.45,327,58977.0,0
10189,796.68,3031.5,96.368,1740.34,247.97,11.97,35.44,21,9454.0,0
58718,69.04,3992.8,90.905,1730.18,1967.96,2.08,61.45,325,58763.0,0
2052,222.95,2412.2,92.711,1267.05,149.99,1.26,49.8,322,2244.0,0
24450,395.97,3995.2,104.488,1834.32,1659.41,554.52,76.16,1016,24839.0,0
21145,499.5,3708.8,107.732,1680.27,1645.01,1.07,92.61,907,20206.0,0
37555,96.89,4198.3,92.421,1907.94,2706.1,2.6,68.83,387,36687.0,0
8770,1.83,2912.2,96.555,1712.38,215.4,32.87,15.06,1390,7746.0,0
7068,199.31,2553.8,94.339,1341.35,385.07,824.81,63.01,632,6825.0,0
15632,163.74,2682.4,89.276,1266.76,786.97,1.2,58.36,530,16462.0,1
3508,467.54,2621.5,94.986,1237.99,90.86,5.06,51.49,880,3771.0,1
7759,786.75,3214.6,98.635,1565.96,144.08,14.36,63.27,1276,7372.0,0
9454,645.27,2998.6,96.839,1728.3,231.81,12.43,35.49,20,9692.0,0
9702,431.1,2982.2,97.405,1522.12,201.18,9.65,58.64,1171,10031.0,0
7780,74.38,2577.6,89.861,1294.37,346.68,518.81,56.55,497,7700.0,0
7196,627.04,3216.0,97.442,1478.2,128.7,12.29,60.44,1259,7165.0,0
19379,455.13,3491.6,110.606,1665.8,1287.34,1.09,89.11,885,19154.0,0
3616,551.64,2577.4,96.1,1288.0,125.15,3.77,51.59,916,3603.0,1
7298,687.78,3110.8,96.579,1462.44,148.89,9.18,55.96,1241,7396.0,0
6451,101.25,2572.2,91.566,1271.58,303.69,285.81,54.38,479,6124.0,0
19593,449.57,3610.4,113.202,1660.29,1336.08,871.66,81.23,871,19411.0,0
29513,74.52,4084.7,102.404,2016.54,1993.33,589.05,71.34,1089,28842.0,0
41583,16.11,4785.9,103.118,2029.09,2457.06,126.52,73.41,1350,41695.0,0
2508,117.21,2422.9,92.817,1253.63,348.44,347.87,44.74,342,2442.0,0
8678,509.06,3320.0,96.902,1558.91,168.13,11.3,56.74,1292,8732.0,0
9837,233.33,2620.3,88.634,1283.57,420.34,801.26,57.3,508,9906.0,0
19170,61.98,3678.9,90.044,1863.69,591.09,7.72,45.76,210,19379.0,0
29540,78.85,3925.0,104.605,1852.83,1942.91,639.93,110.33,744,29648.0,0
6938,245.3,2609.7,93.67,1325.0,393.96,1.21,64.94,630,6853.0,1
27634,49.75,4116.6,103.455,2034.17,1846.56,318.79,73.71,1093,27670.0,0
23823,130.75,3676.2,90.605,1859.56,637.47,2.12,47.02,225,22728.0,1
6897,3.26,2884.7,94.878,1211.35,286.57,4.89,68.87,779,6712.0,0
10827,201.69,2647.3,91.805,1322.2,856.09,463.75,61.25,601,10904.0,1
9624,375.49,3127.1,93.024,1767.54,243.2,5.16,40.37,43,9683.0,1
61195,134.64,3915.2,91.834,1726.41,1921.13,1.79,65.61,306,57265.0,0
2870,192.23,2428.1,93.25,1294.0,261.89,412.07,48.19,332,2705.0,1
2754,111.3,2436.6,92.875,1243.19,344.15,342.67,43.23,346,2616.0,1
4364,82.9,2442.2,94.517,1291.15,328.7,378.01,47.87,412,4318.0,1
22632,334.17,3989.8,103.498,1937.45,1556.15,493.47,80.13,988,22915.0,0
62210,105.38,4526.9,95.851,1782.76,4054.16,1.14,82.5,528,65979.0,0
7766,980.5,2852.9,96.624,1715.57,196.14,23.33,12.78,1388,7678.0,0
69463,148.59,5104.4,103.414,2155.54,3741.12,981.71,81.04,1404,71387.0,0
48875,18.2,4406.8,92.859,1780.87,3223.96,768.74,62.32,467,49324.0,1
3247,335.69,2593.8,95.627,1238.21,84.72,3.61,51.2,890,3228.0,0
10826,668.94,2975.9,98.519,1425.3,227.86,9.12,55.63,1106,10571.0,0
73066,77.18,5151.9,102.766,2174.4,4004.29,503.46,79.72,1402,71470.0,0
8164,1.13,2815.1,95.839,1296.66,248.15,18.66,62.02,1040,7994.0,0
35065,23.8,4334.2,105.448,1992.27,1855.72,190.18,80.51,1272,34718.0,0
5842,438.21,2685.8,94.295,1210.91,187.46,45.72,56.25,858,6429.0,0
28868,159.82,3730.2,91.123,1893.37,751.8,1.86,48.4,233,27376.0,0
1238,60.46,2368.5,97.585,1204.05,28.4,1.78,48.4,247,1225.0,1
22958,242.66,3951.4,105.145,1733.89,1636.01,1.8,97.26,807,21248.0,0
5366,1.61,2492.4,100.527,1529.7,124.35,26.24,31.73,1345,5182.0,1
18872,361.18,3827.5,111.011,1663.11,1323.33,765.14,84.45,862,19538.0,0
2878,68.76,2472.1,93.366,1258.6,220.73,292.12,49.58,391,2810.0,1
9425,750.9,2965.7,94.922,1725.53,230.93,10.18,37.12,35,9345.0,0
64806,50.37,4648.3,96.345,1861.52,4720.87,418.61,81.59,549,64932.0,0
9151,1.62,2847.7,96.65,1685.88,199.04,24.03,23.99,1397,9001.0,0
42463,74.11,4345.6,98.565,1935.21,2834.91,521.36,107.67,661,43912.0,0
35549,63.56,4459.0,103.795,1962.67,1979.1,521.22,78.26,1282,36478.0,0
32958,155.21,3726.9,91.495,1898.1,974.97,4.02,48.52,237,32193.0,1
11371,41.06,3458.1,92.708,1929.43,374.19,5.22,40.6,153,11298.0,0
52263,68.1,4955.0,103.978,2023.53,3015.38,674.55,78.18,1380,51783.0,0
50786,45.97,4704.0,95.658,1808.11,4043.39,353.85,73.79,592,50801.0,1
9945,545.85,2997.2,97.803,1414.53,217.65,8.42,56.02,1111,9804.0,0
1264,43.89,2381.2,95.166,1263.76,53.9,97.44,49.56,290,1248.0,0
39022,123.32,4232.2,92.103,1876.64,2508.27,1.62,70.91,398,35467.0,1
6781,241.19,2610.8,93.426,1336.24,399.05,1.3,63.42,639,7030.0,0
8761,1.01,2976.6,99.306,1639.77,223.94,18.48,47.18,1333,8904.0,1
8629,2.04,2892.5,96.271,1685.05,206.22,35.46,18.84,1391,8770.0,1
43541,274.76,4142.7,90.487,1866.13,3279.68,2.85,66.27,371,46426.0,0
62467,173.64,5058.4,103.904,2034.62,3383.03,1.01,78.54,1388,57056.0,1
10412,591.27,2976.7,97.958,1425.12,217.27,8.6,56.22,1108,10714.0,0
16884,169.29,4026.6,104.661,1797.82,1240.46,373.79,80.3,936,17093.0,0
45525,520.0,4530.4,100.938,1937.23,3282.35,545.44,100.28,689,47075.0,0
8866,706.45,3234.5,95.785,1581.95,170.27,12.54,53.14,1297,8607.0,1
7235,609.5,3126.1,97.102,1464.21,145.86,11.12,59.24,1249,7355.0,0
8111,610.66,3268.4,98.909,1548.3,143.6,10.26,58.08,1283,8187.0,0
4326,180.36,2459.4,94.047,1346.71,304.0,1.08,47.48,426,4635.0,0
